"","datetime","date","do","month_yr"
"134",NA,NA,NA,NA
"135",2017-01-06 14:00:00,2017-01-06,10.1,"2017-01"
"136",2017-01-06 15:00:00,2017-01-06,10.1,"2017-01"
"137",2017-01-06 16:00:00,2017-01-06,9.9,"2017-01"
"138",2017-01-06 17:00:00,2017-01-06,9.9,"2017-01"
"139",2017-01-06 18:00:00,2017-01-06,9.9,"2017-01"
"140",2017-01-06 19:00:00,2017-01-06,9.9,"2017-01"
"141",NA,NA,NA,NA
"142",NA,NA,NA,NA
"143",2017-01-06 22:00:00,2017-01-06,10.1,"2017-01"
"144",2017-01-06 23:00:00,2017-01-06,10.1,"2017-01"
"145",2017-01-07 00:00:00,2017-01-07,10.2,"2017-01"
"146",2017-01-07 01:00:00,2017-01-07,10.4,"2017-01"
"147",2017-01-07 02:00:00,2017-01-07,10.5,"2017-01"
"148",2017-01-07 03:00:00,2017-01-07,10.4,"2017-01"
"149",2017-01-07 04:00:00,2017-01-07,10.3,"2017-01"
"150",2017-01-07 05:00:00,2017-01-07,10.2,"2017-01"
"151",2017-01-07 06:00:00,2017-01-07,10.1,"2017-01"
"152",NA,NA,NA,NA
"153",2017-01-07 08:00:00,2017-01-07,8.9,"2017-01"
"154",2017-01-07 09:00:00,2017-01-07,9.4,"2017-01"
"155",2017-01-07 10:00:00,2017-01-07,10.1,"2017-01"
"156",2017-01-07 11:00:00,2017-01-07,10.2,"2017-01"
"157",2017-01-07 12:00:00,2017-01-07,10.3,"2017-01"
"158",2017-01-07 13:00:00,2017-01-07,10.35,"2017-01"
"159",2017-01-07 14:00:00,2017-01-07,10.5,"2017-01"
"160",2017-01-07 15:00:00,2017-01-07,10.5,"2017-01"
"161",2017-01-07 16:00:00,2017-01-07,10.4,"2017-01"
"162",2017-01-07 17:00:00,2017-01-07,10.35,"2017-01"
"163",2017-01-07 18:00:00,2017-01-07,10.3,"2017-01"
"164",NA,NA,NA,NA
"165",2017-01-07 20:00:00,2017-01-07,9.45,"2017-01"
"166",2017-01-07 21:00:00,2017-01-07,9.4,"2017-01"
"167",2017-01-07 22:00:00,2017-01-07,9.6,"2017-01"
"168",2017-01-07 23:00:00,2017-01-07,9.7,"2017-01"
"169",2017-01-08 00:00:00,2017-01-08,9.8,"2017-01"
"170",2017-01-08 01:00:00,2017-01-08,9.85,"2017-01"
"171",2017-01-08 02:00:00,2017-01-08,9.9,"2017-01"
"172",2017-01-08 03:00:00,2017-01-08,9.9,"2017-01"
"173",2017-01-08 04:00:00,2017-01-08,10,"2017-01"
"174",2017-01-08 05:00:00,2017-01-08,9.95,"2017-01"
"175",2017-01-08 06:00:00,2017-01-08,9.5,"2017-01"
"176",2017-01-08 07:00:00,2017-01-08,9.15,"2017-01"
"177",2017-01-08 08:00:00,2017-01-08,9.1,"2017-01"
"178",2017-01-08 09:00:00,2017-01-08,9.05,"2017-01"
"179",2017-01-08 10:00:00,2017-01-08,9.2,"2017-01"
"180",2017-01-08 11:00:00,2017-01-08,9.3,"2017-01"
"181",2017-01-08 12:00:00,2017-01-08,9.4,"2017-01"
"182",2017-01-08 13:00:00,2017-01-08,9.5,"2017-01"
"183",2017-01-08 14:00:00,2017-01-08,9.4,"2017-01"
"184",2017-01-08 15:00:00,2017-01-08,9.4,"2017-01"
"185",2017-01-08 16:00:00,2017-01-08,9.4,"2017-01"
"186",2017-01-08 17:00:00,2017-01-08,9.8,"2017-01"
"187",2017-01-08 18:00:00,2017-01-08,9.9,"2017-01"
"188",2017-01-08 19:00:00,2017-01-08,9.5,"2017-01"
"189",2017-01-08 20:00:00,2017-01-08,9.4,"2017-01"
"190",2017-01-08 21:00:00,2017-01-08,9.4,"2017-01"
"191",2017-01-08 22:00:00,2017-01-08,9.4,"2017-01"
"192",2017-01-08 23:00:00,2017-01-08,9.4,"2017-01"
"193",2017-01-09 00:00:00,2017-01-09,9.4,"2017-01"
"194",2017-01-09 01:00:00,2017-01-09,9.4,"2017-01"
"195",2017-01-09 02:00:00,2017-01-09,9.5,"2017-01"
"196",2017-01-09 03:00:00,2017-01-09,9.45,"2017-01"
"197",2017-01-09 04:00:00,2017-01-09,9.5,"2017-01"
"198",2017-01-09 05:00:00,2017-01-09,9.6,"2017-01"
"199",2017-01-09 06:00:00,2017-01-09,9.9,"2017-01"
"200",2017-01-09 07:00:00,2017-01-09,9.65,"2017-01"
"201",2017-01-09 08:00:00,2017-01-09,9.3,"2017-01"
"202",2017-01-09 09:00:00,2017-01-09,9.3,"2017-01"
"203",2017-01-09 10:00:00,2017-01-09,9.4,"2017-01"
"204",2017-01-09 11:00:00,2017-01-09,9.5,"2017-01"
"205",2017-01-09 12:00:00,2017-01-09,9.7,"2017-01"
"206",2017-01-09 13:00:00,2017-01-09,9.75,"2017-01"
"207",2017-01-09 14:00:00,2017-01-09,9.75,"2017-01"
"208",2017-01-09 15:00:00,2017-01-09,9.6,"2017-01"
"209",2017-01-09 16:00:00,2017-01-09,9.6,"2017-01"
"210",2017-01-09 17:00:00,2017-01-09,9.7,"2017-01"
"211",2017-01-09 18:00:00,2017-01-09,9.7,"2017-01"
"212",2017-01-09 19:00:00,2017-01-09,9.7,"2017-01"
"213",2017-01-09 20:00:00,2017-01-09,9.8,"2017-01"
"214",2017-01-09 21:00:00,2017-01-09,9.6,"2017-01"
"215",2017-01-09 22:00:00,2017-01-09,9.4,"2017-01"
"216",2017-01-09 23:00:00,2017-01-09,9.5,"2017-01"
"217",2017-01-10 00:00:00,2017-01-10,9.6,"2017-01"
"218",2017-01-10 01:00:00,2017-01-10,9.6,"2017-01"
"219",2017-01-10 02:00:00,2017-01-10,9.7,"2017-01"
"220",2017-01-10 03:00:00,2017-01-10,9.8,"2017-01"
"221",2017-01-10 04:00:00,2017-01-10,9.65,"2017-01"
"222",2017-01-10 05:00:00,2017-01-10,9.7,"2017-01"
"223",2017-01-10 06:00:00,2017-01-10,9.9,"2017-01"
"224",2017-01-10 07:00:00,2017-01-10,9.9,"2017-01"
"225",2017-01-10 08:00:00,2017-01-10,9.5,"2017-01"
"226",2017-01-10 09:00:00,2017-01-10,9.5,"2017-01"
"227",2017-01-10 10:00:00,2017-01-10,9.3,"2017-01"
"228",2017-01-10 11:00:00,2017-01-10,9.3,"2017-01"
"229",2017-01-10 12:00:00,2017-01-10,9.5,"2017-01"
"230",2017-01-10 13:00:00,2017-01-10,9.6,"2017-01"
"231",2017-01-10 14:00:00,2017-01-10,9.7,"2017-01"
"232",2017-01-10 15:00:00,2017-01-10,9.7,"2017-01"
"233",2017-01-10 16:00:00,2017-01-10,9.7,"2017-01"
"234",2017-01-10 17:00:00,2017-01-10,9.75,"2017-01"
"235",2017-01-10 18:00:00,2017-01-10,9.7,"2017-01"
"236",2017-01-10 19:00:00,2017-01-10,9.75,"2017-01"
"237",2017-01-10 20:00:00,2017-01-10,9.7,"2017-01"
"238",2017-01-10 21:00:00,2017-01-10,9.9,"2017-01"
"239",2017-01-10 22:00:00,2017-01-10,9.65,"2017-01"
"240",2017-01-10 23:00:00,2017-01-10,9.5,"2017-01"
"241",2017-01-11 00:00:00,2017-01-11,9.65,"2017-01"
"242",2017-01-11 01:00:00,2017-01-11,9.7,"2017-01"
"243",2017-01-11 02:00:00,2017-01-11,9.7,"2017-01"
"244",2017-01-11 03:00:00,2017-01-11,9.8,"2017-01"
"245",2017-01-11 04:00:00,2017-01-11,9.7,"2017-01"
"246",2017-01-11 05:00:00,2017-01-11,9.7,"2017-01"
"247",2017-01-11 06:00:00,2017-01-11,9.8,"2017-01"
"248",NA,NA,NA,NA
"249",2017-01-11 08:00:00,2017-01-11,10.3,"2017-01"
"250",2017-01-11 09:00:00,2017-01-11,9.95,"2017-01"
"251",2017-01-11 10:00:00,2017-01-11,9.7,"2017-01"
"252",2017-01-11 11:00:00,2017-01-11,9.7,"2017-01"
"253",2017-01-11 12:00:00,2017-01-11,9.75,"2017-01"
"254",2017-01-11 13:00:00,2017-01-11,9.8,"2017-01"
"255",2017-01-11 14:00:00,2017-01-11,10.1,"2017-01"
"256",2017-01-11 15:00:00,2017-01-11,10.25,"2017-01"
"257",2017-01-11 16:00:00,2017-01-11,10.1,"2017-01"
"258",2017-01-11 17:00:00,2017-01-11,10,"2017-01"
"259",2017-01-11 18:00:00,2017-01-11,10.05,"2017-01"
"260",2017-01-11 19:00:00,2017-01-11,10,"2017-01"
"261",2017-01-11 20:00:00,2017-01-11,10.1,"2017-01"
"262",2017-01-11 21:00:00,2017-01-11,10.3,"2017-01"
"263",2017-01-11 22:00:00,2017-01-11,10.3,"2017-01"
"264",2017-01-11 23:00:00,2017-01-11,10.2,"2017-01"
"265",2017-01-12 00:00:00,2017-01-12,10,"2017-01"
"266",2017-01-12 01:00:00,2017-01-12,10,"2017-01"
"267",2017-01-12 02:00:00,2017-01-12,10.3,"2017-01"
"268",2017-01-12 03:00:00,2017-01-12,10.25,"2017-01"
"269",2017-01-12 04:00:00,2017-01-12,10.1,"2017-01"
"270",NA,NA,NA,NA
"271",2017-01-12 06:00:00,2017-01-12,9.7,"2017-01"
"272",2017-01-12 07:00:00,2017-01-12,9.85,"2017-01"
"273",NA,NA,NA,NA
"274",2017-01-12 09:00:00,2017-01-12,10.5,"2017-01"
"275",2017-01-12 10:00:00,2017-01-12,10.15,"2017-01"
"276",2017-01-12 11:00:00,2017-01-12,9.7,"2017-01"
"277",2017-01-12 12:00:00,2017-01-12,9.7,"2017-01"
"278",2017-01-12 13:00:00,2017-01-12,10.25,"2017-01"
"279",2017-01-12 14:00:00,2017-01-12,10.3,"2017-01"
"280",2017-01-12 15:00:00,2017-01-12,10.3,"2017-01"
"281",2017-01-12 16:00:00,2017-01-12,10.3,"2017-01"
"282",2017-01-12 17:00:00,2017-01-12,10.3,"2017-01"
"283",2017-01-12 18:00:00,2017-01-12,10.4,"2017-01"
"284",NA,NA,NA,NA
"285",2017-01-12 20:00:00,2017-01-12,10.05,"2017-01"
"286",2017-01-12 21:00:00,2017-01-12,10.05,"2017-01"
"287",2017-01-12 22:00:00,2017-01-12,10.25,"2017-01"
"288",2017-01-12 23:00:00,2017-01-12,10.2,"2017-01"
"289",2017-01-13 00:00:00,2017-01-13,10.1,"2017-01"
"290",2017-01-13 01:00:00,2017-01-13,10.2,"2017-01"
"291",2017-01-13 02:00:00,2017-01-13,10.2,"2017-01"
"292",2017-01-13 03:00:00,2017-01-13,10.2,"2017-01"
"293",2017-01-13 04:00:00,2017-01-13,10.2,"2017-01"
"294",NA,NA,NA,NA
"295",NA,NA,NA,NA
"296",2017-01-13 07:00:00,2017-01-13,9.9,"2017-01"
"297",2017-01-13 08:00:00,2017-01-13,10.05,"2017-01"
"298",2017-01-13 09:00:00,2017-01-13,10.1,"2017-01"
"299",2017-01-13 10:00:00,2017-01-13,10.1,"2017-01"
"300",2017-01-13 11:00:00,2017-01-13,10.1,"2017-01"
"301",NA,NA,NA,NA
"302",2017-01-13 13:00:00,2017-01-13,9.9,"2017-01"
"303",2017-01-13 14:00:00,2017-01-13,10,"2017-01"
"304",2017-01-13 15:00:00,2017-01-13,10,"2017-01"
"305",2017-01-13 16:00:00,2017-01-13,10.1,"2017-01"
"306",NA,NA,NA,NA
"307",2017-01-13 18:00:00,2017-01-13,10.25,"2017-01"
"308",2017-01-13 19:00:00,2017-01-13,10.4,"2017-01"
"309",2017-01-13 20:00:00,2017-01-13,10.45,"2017-01"
"310",2017-01-13 21:00:00,2017-01-13,10.45,"2017-01"
"311",2017-01-13 22:00:00,2017-01-13,10.3,"2017-01"
"312",2017-01-13 23:00:00,2017-01-13,10,"2017-01"
"313",2017-01-14 00:00:00,2017-01-14,9.9,"2017-01"
"314",2017-01-14 01:00:00,2017-01-14,9.8,"2017-01"
"315",2017-01-14 02:00:00,2017-01-14,9.8,"2017-01"
"316",2017-01-14 03:00:00,2017-01-14,9.9,"2017-01"
"317",2017-01-14 04:00:00,2017-01-14,9.9,"2017-01"
"318",2017-01-14 05:00:00,2017-01-14,10,"2017-01"
"319",2017-01-14 06:00:00,2017-01-14,10,"2017-01"
"320",2017-01-14 07:00:00,2017-01-14,9.9,"2017-01"
"321",2017-01-14 08:00:00,2017-01-14,9.9,"2017-01"
"322",2017-01-14 09:00:00,2017-01-14,9.9,"2017-01"
"323",2017-01-14 10:00:00,2017-01-14,9.8,"2017-01"
"324",2017-01-14 11:00:00,2017-01-14,9.6,"2017-01"
"325",2017-01-14 12:00:00,2017-01-14,9.6,"2017-01"
"326",2017-01-14 13:00:00,2017-01-14,9.6,"2017-01"
"327",2017-01-14 14:00:00,2017-01-14,9.6,"2017-01"
"328",2017-01-14 15:00:00,2017-01-14,9.6,"2017-01"
"329",2017-01-14 16:00:00,2017-01-14,9.6,"2017-01"
"330",NA,NA,NA,NA
"331",2017-01-14 18:00:00,2017-01-14,10.2,"2017-01"
"332",2017-01-14 19:00:00,2017-01-14,10.2,"2017-01"
"333",2017-01-14 20:00:00,2017-01-14,10.7,"2017-01"
"334",2017-01-14 21:00:00,2017-01-14,10.55,"2017-01"
"335",2017-01-14 22:00:00,2017-01-14,10.4,"2017-01"
"336",2017-01-14 23:00:00,2017-01-14,9.9,"2017-01"
"337",2017-01-15 00:00:00,2017-01-15,9.7,"2017-01"
"338",2017-01-15 01:00:00,2017-01-15,9.5,"2017-01"
"339",2017-01-15 02:00:00,2017-01-15,9.5,"2017-01"
"340",2017-01-15 03:00:00,2017-01-15,9.7,"2017-01"
"341",2017-01-15 04:00:00,2017-01-15,9.7,"2017-01"
"342",2017-01-15 05:00:00,2017-01-15,9.7,"2017-01"
"343",2017-01-15 06:00:00,2017-01-15,9.7,"2017-01"
"344",2017-01-15 07:00:00,2017-01-15,9.8,"2017-01"
"345",2017-01-15 08:00:00,2017-01-15,9.8,"2017-01"
"346",2017-01-15 09:00:00,2017-01-15,9.9,"2017-01"
"347",2017-01-15 10:00:00,2017-01-15,9.8,"2017-01"
"348",2017-01-15 11:00:00,2017-01-15,9.8,"2017-01"
"349",2017-01-15 12:00:00,2017-01-15,9.7,"2017-01"
"350",2017-01-15 13:00:00,2017-01-15,9.6,"2017-01"
"351",2017-01-15 14:00:00,2017-01-15,9.6,"2017-01"
"352",2017-01-15 15:00:00,2017-01-15,9.6,"2017-01"
"353",2017-01-15 16:00:00,2017-01-15,9.6,"2017-01"
"354",NA,NA,NA,NA
"355",2017-01-15 18:00:00,2017-01-15,9.8,"2017-01"
"356",2017-01-15 19:00:00,2017-01-15,9.8,"2017-01"
"357",2017-01-15 20:00:00,2017-01-15,9.9,"2017-01"
"358",2017-01-15 21:00:00,2017-01-15,9.8,"2017-01"
"359",2017-01-15 22:00:00,2017-01-15,9.8,"2017-01"
"360",2017-01-15 23:00:00,2017-01-15,9.8,"2017-01"
"361",2017-01-16 00:00:00,2017-01-16,9.7,"2017-01"
"362",2017-01-16 01:00:00,2017-01-16,9.7,"2017-01"
"363",2017-01-16 02:00:00,2017-01-16,9.6,"2017-01"
"364",2017-01-16 03:00:00,2017-01-16,9.5,"2017-01"
"365",2017-01-16 04:00:00,2017-01-16,9.65,"2017-01"
"366",2017-01-16 05:00:00,2017-01-16,9.7,"2017-01"
"367",2017-01-16 06:00:00,2017-01-16,9.75,"2017-01"
"368",2017-01-16 07:00:00,2017-01-16,9.75,"2017-01"
"369",2017-01-16 08:00:00,2017-01-16,9.6,"2017-01"
"370",2017-01-16 09:00:00,2017-01-16,9.6,"2017-01"
"371",2017-01-16 10:00:00,2017-01-16,9.6,"2017-01"
"372",2017-01-16 11:00:00,2017-01-16,9.6,"2017-01"
"373",2017-01-16 12:00:00,2017-01-16,9.8,"2017-01"
"374",2017-01-16 13:00:00,2017-01-16,9.8,"2017-01"
"375",2017-01-16 14:00:00,2017-01-16,9.7,"2017-01"
"376",2017-01-16 15:00:00,2017-01-16,9.75,"2017-01"
"377",2017-01-16 16:00:00,2017-01-16,9.8,"2017-01"
"378",2017-01-16 17:00:00,2017-01-16,9.8,"2017-01"
"379",2017-01-16 18:00:00,2017-01-16,9.8,"2017-01"
"380",2017-01-16 19:00:00,2017-01-16,9.8,"2017-01"
"381",2017-01-16 20:00:00,2017-01-16,9.7,"2017-01"
"382",2017-01-16 21:00:00,2017-01-16,9.6,"2017-01"
"383",2017-01-16 22:00:00,2017-01-16,9.6,"2017-01"
"384",2017-01-16 23:00:00,2017-01-16,9.8,"2017-01"
"385",2017-01-17 00:00:00,2017-01-17,9.85,"2017-01"
"386",2017-01-17 01:00:00,2017-01-17,9.3,"2017-01"
"387",2017-01-17 02:00:00,2017-01-17,9.4,"2017-01"
"388",2017-01-17 03:00:00,2017-01-17,9.35,"2017-01"
"389",2017-01-17 04:00:00,2017-01-17,9.45,"2017-01"
"390",2017-01-17 05:00:00,2017-01-17,9.5,"2017-01"
"391",2017-01-17 06:00:00,2017-01-17,9.6,"2017-01"
"392",2017-01-17 07:00:00,2017-01-17,9.8,"2017-01"
"393",2017-01-17 08:00:00,2017-01-17,9.9,"2017-01"
"394",2017-01-17 09:00:00,2017-01-17,10,"2017-01"
"395",2017-01-17 10:00:00,2017-01-17,10,"2017-01"
"396",2017-01-17 11:00:00,2017-01-17,10,"2017-01"
"397",2017-01-17 12:00:00,2017-01-17,10,"2017-01"
"398",2017-01-17 13:00:00,2017-01-17,9.95,"2017-01"
"399",2017-01-17 14:00:00,2017-01-17,9.9,"2017-01"
"400",2017-01-17 15:00:00,2017-01-17,9.85,"2017-01"
"401",2017-01-17 16:00:00,2017-01-17,10,"2017-01"
"402",2017-01-17 17:00:00,2017-01-17,10.1,"2017-01"
"403",2017-01-17 18:00:00,2017-01-17,10.1,"2017-01"
"404",2017-01-17 19:00:00,2017-01-17,10.1,"2017-01"
"405",2017-01-17 20:00:00,2017-01-17,10,"2017-01"
"406",2017-01-17 21:00:00,2017-01-17,10,"2017-01"
"407",2017-01-17 22:00:00,2017-01-17,9.85,"2017-01"
"408",2017-01-17 23:00:00,2017-01-17,10,"2017-01"
"409",2017-01-18 00:00:00,2017-01-18,10.15,"2017-01"
"410",2017-01-18 01:00:00,2017-01-18,10.2,"2017-01"
"411",2017-01-18 02:00:00,2017-01-18,10,"2017-01"
"412",2017-01-18 03:00:00,2017-01-18,9.9,"2017-01"
"413",2017-01-18 04:00:00,2017-01-18,9.5,"2017-01"
"414",2017-01-18 05:00:00,2017-01-18,9.55,"2017-01"
"415",2017-01-18 06:00:00,2017-01-18,9.9,"2017-01"
"416",2017-01-18 07:00:00,2017-01-18,9.95,"2017-01"
"417",2017-01-18 08:00:00,2017-01-18,10.05,"2017-01"
"418",2017-01-18 09:00:00,2017-01-18,10.05,"2017-01"
"419",2017-01-18 10:00:00,2017-01-18,9.85,"2017-01"
"420",2017-01-18 11:00:00,2017-01-18,9.7,"2017-01"
"421",2017-01-18 12:00:00,2017-01-18,9.85,"2017-01"
"422",2017-01-18 13:00:00,2017-01-18,10.05,"2017-01"
"423",2017-01-18 14:00:00,2017-01-18,9.95,"2017-01"
"424",2017-01-18 15:00:00,2017-01-18,9.9,"2017-01"
"425",2017-01-18 16:00:00,2017-01-18,9.9,"2017-01"
"426",2017-01-18 17:00:00,2017-01-18,9.85,"2017-01"
"427",2017-01-18 18:00:00,2017-01-18,9.95,"2017-01"
"428",2017-01-18 19:00:00,2017-01-18,10,"2017-01"
"429",2017-01-18 20:00:00,2017-01-18,10.2,"2017-01"
"430",2017-01-18 21:00:00,2017-01-18,10.2,"2017-01"
"431",2017-01-18 22:00:00,2017-01-18,10.2,"2017-01"
"432",2017-01-18 23:00:00,2017-01-18,10.1,"2017-01"
"433",2017-01-19 00:00:00,2017-01-19,10.3,"2017-01"
"434",2017-01-19 01:00:00,2017-01-19,10.2,"2017-01"
"435",2017-01-19 02:00:00,2017-01-19,10.1,"2017-01"
"436",2017-01-19 03:00:00,2017-01-19,10.1,"2017-01"
"437",2017-01-19 04:00:00,2017-01-19,9.9,"2017-01"
"438",2017-01-19 05:00:00,2017-01-19,9.6,"2017-01"
"439",2017-01-19 06:00:00,2017-01-19,9.65,"2017-01"
"440",2017-01-19 07:00:00,2017-01-19,9.9,"2017-01"
"441",2017-01-19 08:00:00,2017-01-19,10,"2017-01"
"442",2017-01-19 09:00:00,2017-01-19,10,"2017-01"
"443",2017-01-19 10:00:00,2017-01-19,10.1,"2017-01"
"444",2017-01-19 11:00:00,2017-01-19,10.1,"2017-01"
"445",2017-01-19 12:00:00,2017-01-19,10.1,"2017-01"
"446",2017-01-19 13:00:00,2017-01-19,10,"2017-01"
"447",2017-01-19 14:00:00,2017-01-19,10.1,"2017-01"
"448",2017-01-19 15:00:00,2017-01-19,10.2,"2017-01"
"449",2017-01-19 16:00:00,2017-01-19,10.1,"2017-01"
"450",2017-01-19 17:00:00,2017-01-19,10.05,"2017-01"
"451",2017-01-19 18:00:00,2017-01-19,10,"2017-01"
"452",2017-01-19 19:00:00,2017-01-19,10,"2017-01"
"453",2017-01-19 20:00:00,2017-01-19,10,"2017-01"
"454",2017-01-19 21:00:00,2017-01-19,10,"2017-01"
"455",NA,NA,NA,NA
"456",2017-01-19 23:00:00,2017-01-19,10,"2017-01"
"457",2017-01-20 00:00:00,2017-01-20,10.1,"2017-01"
"458",2017-01-20 01:00:00,2017-01-20,10.2,"2017-01"
"459",2017-01-20 02:00:00,2017-01-20,10.15,"2017-01"
"460",2017-01-20 03:00:00,2017-01-20,10.15,"2017-01"
"461",2017-01-20 04:00:00,2017-01-20,10.1,"2017-01"
"462",2017-01-20 05:00:00,2017-01-20,10.15,"2017-01"
"463",2017-01-20 06:00:00,2017-01-20,10.05,"2017-01"
"464",2017-01-20 07:00:00,2017-01-20,10.1,"2017-01"
"465",2017-01-20 08:00:00,2017-01-20,10.1,"2017-01"
"466",2017-01-20 09:00:00,2017-01-20,10.1,"2017-01"
"467",2017-01-20 10:00:00,2017-01-20,10.1,"2017-01"
"468",2017-01-20 11:00:00,2017-01-20,10.1,"2017-01"
"469",NA,NA,NA,NA
"470",2017-01-20 13:00:00,2017-01-20,9.9,"2017-01"
"471",2017-01-20 14:00:00,2017-01-20,9.9,"2017-01"
"472",2017-01-20 15:00:00,2017-01-20,10.1,"2017-01"
"473",2017-01-20 16:00:00,2017-01-20,10.2,"2017-01"
"474",2017-01-20 17:00:00,2017-01-20,10.2,"2017-01"
"475",2017-01-20 18:00:00,2017-01-20,10.1,"2017-01"
"476",2017-01-20 19:00:00,2017-01-20,10,"2017-01"
"477",2017-01-20 20:00:00,2017-01-20,9.9,"2017-01"
"478",2017-01-20 21:00:00,2017-01-20,9.95,"2017-01"
"479",2017-01-20 22:00:00,2017-01-20,10,"2017-01"
"480",2017-01-20 23:00:00,2017-01-20,10,"2017-01"
"481",2017-01-21 00:00:00,2017-01-21,10,"2017-01"
"482",2017-01-21 01:00:00,2017-01-21,10,"2017-01"
"483",2017-01-21 02:00:00,2017-01-21,10.1,"2017-01"
"484",2017-01-21 03:00:00,2017-01-21,10.05,"2017-01"
"485",2017-01-21 04:00:00,2017-01-21,10.1,"2017-01"
"486",2017-01-21 05:00:00,2017-01-21,10.1,"2017-01"
"487",NA,NA,NA,NA
"488",2017-01-21 07:00:00,2017-01-21,9.5,"2017-01"
"489",2017-01-21 08:00:00,2017-01-21,9.75,"2017-01"
"490",2017-01-21 09:00:00,2017-01-21,9.95,"2017-01"
"491",2017-01-21 10:00:00,2017-01-21,10,"2017-01"
"492",2017-01-21 11:00:00,2017-01-21,10,"2017-01"
"493",2017-01-21 12:00:00,2017-01-21,10.1,"2017-01"
"494",2017-01-21 13:00:00,2017-01-21,10.1,"2017-01"
"495",2017-01-21 14:00:00,2017-01-21,10,"2017-01"
"496",2017-01-21 15:00:00,2017-01-21,10.1,"2017-01"
"497",2017-01-21 16:00:00,2017-01-21,10.1,"2017-01"
"498",2017-01-21 17:00:00,2017-01-21,10.2,"2017-01"
"499",2017-01-21 18:00:00,2017-01-21,10.3,"2017-01"
"500",2017-01-21 19:00:00,2017-01-21,10.2,"2017-01"
"501",2017-01-21 20:00:00,2017-01-21,10.25,"2017-01"
"502",2017-01-21 21:00:00,2017-01-21,9.9,"2017-01"
"503",2017-01-21 22:00:00,2017-01-21,10,"2017-01"
"504",2017-01-21 23:00:00,2017-01-21,10,"2017-01"
"505",2017-01-22 00:00:00,2017-01-22,10.1,"2017-01"
"506",2017-01-22 01:00:00,2017-01-22,10.1,"2017-01"
"507",2017-01-22 02:00:00,2017-01-22,10.2,"2017-01"
"508",2017-01-22 03:00:00,2017-01-22,10.4,"2017-01"
"509",2017-01-22 04:00:00,2017-01-22,10.4,"2017-01"
"510",2017-01-22 05:00:00,2017-01-22,10.4,"2017-01"
"511",2017-01-22 06:00:00,2017-01-22,10.4,"2017-01"
"512",2017-01-22 07:00:00,2017-01-22,10.4,"2017-01"
"513",2017-01-22 08:00:00,2017-01-22,10.4,"2017-01"
"514",NA,NA,NA,NA
"515",2017-01-22 10:00:00,2017-01-22,10.4,"2017-01"
"516",2017-01-22 11:00:00,2017-01-22,10.35,"2017-01"
"517",2017-01-22 12:00:00,2017-01-22,10.3,"2017-01"
"518",2017-01-22 13:00:00,2017-01-22,10.25,"2017-01"
"519",2017-01-22 14:00:00,2017-01-22,10.2,"2017-01"
"520",2017-01-22 15:00:00,2017-01-22,10.2,"2017-01"
"521",2017-01-22 16:00:00,2017-01-22,10.2,"2017-01"
"522",2017-01-22 17:00:00,2017-01-22,10.2,"2017-01"
"523",2017-01-22 18:00:00,2017-01-22,10.2,"2017-01"
"524",2017-01-22 19:00:00,2017-01-22,10.4,"2017-01"
"525",2017-01-22 20:00:00,2017-01-22,10.1,"2017-01"
"526",2017-01-22 21:00:00,2017-01-22,9.95,"2017-01"
"527",2017-01-22 22:00:00,2017-01-22,9.9,"2017-01"
"528",2017-01-22 23:00:00,2017-01-22,9.9,"2017-01"
"529",NA,NA,NA,NA
"530",2017-01-23 01:00:00,2017-01-23,10.3,"2017-01"
"531",2017-01-23 02:00:00,2017-01-23,10.2,"2017-01"
"532",2017-01-23 03:00:00,2017-01-23,10.2,"2017-01"
"533",2017-01-23 04:00:00,2017-01-23,10.2,"2017-01"
"534",2017-01-23 05:00:00,2017-01-23,10.2,"2017-01"
"535",2017-01-23 06:00:00,2017-01-23,10.3,"2017-01"
"536",2017-01-23 07:00:00,2017-01-23,10.2,"2017-01"
"537",2017-01-23 08:00:00,2017-01-23,10.2,"2017-01"
"538",2017-01-23 09:00:00,2017-01-23,10.1,"2017-01"
"539",2017-01-23 10:00:00,2017-01-23,10.2,"2017-01"
"540",2017-01-23 11:00:00,2017-01-23,10.2,"2017-01"
"541",2017-01-23 12:00:00,2017-01-23,10.2,"2017-01"
"542",2017-01-23 13:00:00,2017-01-23,10.2,"2017-01"
"543",2017-01-23 14:00:00,2017-01-23,10.3,"2017-01"
"544",2017-01-23 15:00:00,2017-01-23,10.45,"2017-01"
"545",2017-01-23 16:00:00,2017-01-23,10.4,"2017-01"
"546",2017-01-23 17:00:00,2017-01-23,10.35,"2017-01"
"547",2017-01-23 18:00:00,2017-01-23,10.3,"2017-01"
"548",2017-01-23 19:00:00,2017-01-23,10.2,"2017-01"
"549",2017-01-23 20:00:00,2017-01-23,10.1,"2017-01"
"550",2017-01-23 21:00:00,2017-01-23,9.9,"2017-01"
"551",2017-01-23 22:00:00,2017-01-23,9.8,"2017-01"
"552",2017-01-23 23:00:00,2017-01-23,9.85,"2017-01"
"553",2017-01-24 00:00:00,2017-01-24,9.9,"2017-01"
"554",2017-01-24 01:00:00,2017-01-24,9.9,"2017-01"
"555",2017-01-24 02:00:00,2017-01-24,10,"2017-01"
"556",2017-01-24 03:00:00,2017-01-24,10.1,"2017-01"
"557",2017-01-24 04:00:00,2017-01-24,10,"2017-01"
