"","datetime","date","salinity","sea_water_practical_salinity_qc_agg","month_yr"
"482",2017-01-21,2017-01-21,4.655,1,"2017-01"
"483",2017-01-21,2017-01-21,5.42,1,"2017-01"
"484",2017-01-21,2017-01-21,5.64,1,"2017-01"
"485",NA,NA,NA,NA,NA
"486",2017-01-21,2017-01-21,9.395,1,"2017-01"
"487",2017-01-21,2017-01-21,10.07,1,"2017-01"
"488",2017-01-21,2017-01-21,8.74,1,"2017-01"
"489",2017-01-21,2017-01-21,5.115,1,"2017-01"
"490",2017-01-21,2017-01-21,5.665,1,"2017-01"
"491",2017-01-21,2017-01-21,5.08,1,"2017-01"
"492",2017-01-21,2017-01-21,5.26,1,"2017-01"
"493",2017-01-21,2017-01-21,5.685,1,"2017-01"
"494",2017-01-21,2017-01-21,6.11,1,"2017-01"
"495",2017-01-21,2017-01-21,7.145,1,"2017-01"
"496",2017-01-21,2017-01-21,7.66,1,"2017-01"
"497",2017-01-21,2017-01-21,8.73,1,"2017-01"
"498",2017-01-21,2017-01-21,9.16,1,"2017-01"
"499",2017-01-21,2017-01-21,10.77,1,"2017-01"
"500",2017-01-21,2017-01-21,12.11,3,"2017-01"
"501",2017-01-21,2017-01-21,7.04,3,"2017-01"
"502",2017-01-21,2017-01-21,5.94,1,"2017-01"
"503",2017-01-21,2017-01-21,4.94,1,"2017-01"
"504",2017-01-21,2017-01-21,3.91,1,"2017-01"
"505",2017-01-22,2017-01-22,3.43,1,"2017-01"
"506",2017-01-22,2017-01-22,3.065,1,"2017-01"
"507",2017-01-22,2017-01-22,2.475,1,"2017-01"
"508",2017-01-22,2017-01-22,2.65,1,"2017-01"
"509",2017-01-22,2017-01-22,4.235,1,"2017-01"
"510",2017-01-22,2017-01-22,4.63,1,"2017-01"
"511",2017-01-22,2017-01-22,4.505,1,"2017-01"
"512",2017-01-22,2017-01-22,4.88,1,"2017-01"
"513",2017-01-22,2017-01-22,6.825,1,"2017-01"
"514",2017-01-22,2017-01-22,6.955,1,"2017-01"
"515",2017-01-22,2017-01-22,5.67,1,"2017-01"
"516",2017-01-22,2017-01-22,5.715,1,"2017-01"
"517",2017-01-22,2017-01-22,6.67,1,"2017-01"
"518",NA,NA,NA,NA,NA
"519",2017-01-22,2017-01-22,9.91,1,"2017-01"
"520",2017-01-22,2017-01-22,8.695,1,"2017-01"
"521",2017-01-22,2017-01-22,7.8,1,"2017-01"
"522",2017-01-22,2017-01-22,5.52,1,"2017-01"
"523",2017-01-22,2017-01-22,5.905,1,"2017-01"
"524",2017-01-22,2017-01-22,8.71,3,"2017-01"
"525",2017-01-22,2017-01-22,5.96,1,"2017-01"
"526",2017-01-22,2017-01-22,7.995,1,"2017-01"
"527",2017-01-22,2017-01-22,5.54,1,"2017-01"
"528",2017-01-22,2017-01-22,3.71,1,"2017-01"
"529",2017-01-23,2017-01-23,3.375,1,"2017-01"
"530",2017-01-23,2017-01-23,3.145,1,"2017-01"
"531",2017-01-23,2017-01-23,2.905,1,"2017-01"
"532",2017-01-23,2017-01-23,3.105,1,"2017-01"
"533",2017-01-23,2017-01-23,3.22,1,"2017-01"
"534",2017-01-23,2017-01-23,4.175,2,"2017-01"
"535",2017-01-23,2017-01-23,4.66,1,"2017-01"
"536",2017-01-23,2017-01-23,5.3,1,"2017-01"
"537",2017-01-23,2017-01-23,6.485,1,"2017-01"
"538",2017-01-23,2017-01-23,9.21,1,"2017-01"
"539",2017-01-23,2017-01-23,6.23,1,"2017-01"
"540",2017-01-23,2017-01-23,4.695,1,"2017-01"
"541",2017-01-23,2017-01-23,4.55,1,"2017-01"
"542",2017-01-23,2017-01-23,4.01,1,"2017-01"
"543",2017-01-23,2017-01-23,3.865,1,"2017-01"
"544",2017-01-23,2017-01-23,3.95,1,"2017-01"
"545",2017-01-23,2017-01-23,4.19,1,"2017-01"
"546",NA,NA,NA,NA,NA
"547",2017-01-23,2017-01-23,6.74,1,"2017-01"
"548",2017-01-23,2017-01-23,7.83,1,"2017-01"
"549",2017-01-23,2017-01-23,9.42,3,"2017-01"
"550",2017-01-23,2017-01-23,5.895,1,"2017-01"
"551",2017-01-23,2017-01-23,4.745,1,"2017-01"
"552",2017-01-23,2017-01-23,3.585,1,"2017-01"
"553",2017-01-24,2017-01-24,3.1,1,"2017-01"
"554",2017-01-24,2017-01-24,2.655,1,"2017-01"
"555",2017-01-24,2017-01-24,2.785,1,"2017-01"
"556",2017-01-24,2017-01-24,2.675,1,"2017-01"
"557",NA,NA,NA,NA,NA
"558",2017-01-24,2017-01-24,3.99,1,"2017-01"
"559",2017-01-24,2017-01-24,3.355,1,"2017-01"
"560",2017-01-24,2017-01-24,2.95,1,"2017-01"
"561",2017-01-24,2017-01-24,5.18,1,"2017-01"
"562",2017-01-24,2017-01-24,5.98,1,"2017-01"
"563",2017-01-24,2017-01-24,10.97,1,"2017-01"
"564",2017-01-24,2017-01-24,7.745,1,"2017-01"
"565",2017-01-24,2017-01-24,4.785,1,"2017-01"
"566",2017-01-24,2017-01-24,4.045,1,"2017-01"
"567",2017-01-24,2017-01-24,3.925,1,"2017-01"
"568",2017-01-24,2017-01-24,3.67,1,"2017-01"
"569",2017-01-24,2017-01-24,3.785,1,"2017-01"
"570",2017-01-24,2017-01-24,4.08,1,"2017-01"
"571",2017-01-24,2017-01-24,4.78,1,"2017-01"
"572",2017-01-24,2017-01-24,5.58,1,"2017-01"
"573",2017-01-24,2017-01-24,5.88,1,"2017-01"
"574",2017-01-24,2017-01-24,5.92,1,"2017-01"
"575",2017-01-24,2017-01-24,5.49,1,"2017-01"
"576",2017-01-24,2017-01-24,3.72,1,"2017-01"
"577",2017-01-25,2017-01-25,3.55,1,"2017-01"
"578",2017-01-25,2017-01-25,2.76,1,"2017-01"
"579",2017-01-25,2017-01-25,2.745,1,"2017-01"
"580",2017-01-25,2017-01-25,2.8,1,"2017-01"
"581",2017-01-25,2017-01-25,3.04,1,"2017-01"
"582",NA,NA,NA,NA,NA
"583",2017-01-25,2017-01-25,4.84,2,"2017-01"
"584",2017-01-25,2017-01-25,3.75,1,"2017-01"
"585",2017-01-25,2017-01-25,4.225,1,"2017-01"
"586",2017-01-25,2017-01-25,4.27,1,"2017-01"
"587",2017-01-25,2017-01-25,5.245,1,"2017-01"
"588",2017-01-25,2017-01-25,8.075,3,"2017-01"
"589",2017-01-25,2017-01-25,5.285,1,"2017-01"
"590",2017-01-25,2017-01-25,4.585,1,"2017-01"
"591",2017-01-25,2017-01-25,4.45,1,"2017-01"
"592",2017-01-25,2017-01-25,4.42,1,"2017-01"
"593",2017-01-25,2017-01-25,5.09,1,"2017-01"
"594",2017-01-25,2017-01-25,5.7,1,"2017-01"
"595",2017-01-25,2017-01-25,5.6,1,"2017-01"
"596",2017-01-25,2017-01-25,5.28,1,"2017-01"
"597",2017-01-25,2017-01-25,7.11,1,"2017-01"
"598",2017-01-25,2017-01-25,9.22,3,"2017-01"
"599",2017-01-25,2017-01-25,6.96,1,"2017-01"
"600",2017-01-25,2017-01-25,5.21,1,"2017-01"
"601",2017-01-26,2017-01-26,3.925,1,"2017-01"
"602",2017-01-26,2017-01-26,3.19,1,"2017-01"
"603",2017-01-26,2017-01-26,3.295,1,"2017-01"
"604",2017-01-26,2017-01-26,3.42,1,"2017-01"
"605",2017-01-26,2017-01-26,3.95,1,"2017-01"
"606",2017-01-26,2017-01-26,4.05,1,"2017-01"
"607",2017-01-26,2017-01-26,5.7,3,"2017-01"
"608",2017-01-26,2017-01-26,10.65,3,"2017-01"
"609",2017-01-26,2017-01-26,9.96,1,"2017-01"
"610",2017-01-26,2017-01-26,7.27,1,"2017-01"
"611",2017-01-26,2017-01-26,5.37,1,"2017-01"
"612",2017-01-26,2017-01-26,8.565,1,"2017-01"
"613",2017-01-26,2017-01-26,8.8,1,"2017-01"
"614",2017-01-26,2017-01-26,6.175,1,"2017-01"
"615",2017-01-26,2017-01-26,5.395,1,"2017-01"
"616",2017-01-26,2017-01-26,5.165,1,"2017-01"
"617",2017-01-26,2017-01-26,5.26,1,"2017-01"
"618",NA,NA,NA,NA,NA
"619",2017-01-26,2017-01-26,10.62,3,"2017-01"
"620",2017-01-26,2017-01-26,10.36,1,"2017-01"
"621",2017-01-26,2017-01-26,7.275,1,"2017-01"
"622",2017-01-26,2017-01-26,9.32,1,"2017-01"
"623",2017-01-26,2017-01-26,8.105,3,"2017-01"
"624",2017-01-26,2017-01-26,7.1,1,"2017-01"
"625",2017-01-27,2017-01-27,5.52,1,"2017-01"
"626",2017-01-27,2017-01-27,4.015,1,"2017-01"
"627",2017-01-27,2017-01-27,3.79,1,"2017-01"
"628",2017-01-27,2017-01-27,3.735,1,"2017-01"
"629",2017-01-27,2017-01-27,3.935,1,"2017-01"
"630",2017-01-27,2017-01-27,3.97,1,"2017-01"
"631",NA,NA,NA,NA,NA
"632",2017-01-27,2017-01-27,12.52,3,"2017-01"
"633",2017-01-27,2017-01-27,15.53,3,"2017-01"
"634",2017-01-27,2017-01-27,12.25,3,"2017-01"
"635",2017-01-27,2017-01-27,6.46,1,"2017-01"
"636",2017-01-27,2017-01-27,6.45,1,"2017-01"
"637",2017-01-27,2017-01-27,8.63,1,"2017-01"
"638",2017-01-27,2017-01-27,7.06,1,"2017-01"
"639",2017-01-27,2017-01-27,6.995,1,"2017-01"
"640",2017-01-27,2017-01-27,6.56,1,"2017-01"
"641",2017-01-27,2017-01-27,5.795,1,"2017-01"
"642",2017-01-27,2017-01-27,7.645,3,"2017-01"
"643",2017-01-27,2017-01-27,8.54,3,"2017-01"
"644",2017-01-27,2017-01-27,15.475,2,"2017-01"
"645",2017-01-27,2017-01-27,7.325,1,"2017-01"
"646",2017-01-27,2017-01-27,7.025,1,"2017-01"
"647",2017-01-27,2017-01-27,13.36,1,"2017-01"
"648",2017-01-27,2017-01-27,7.855,1,"2017-01"
"649",2017-01-28,2017-01-28,7.04,3,"2017-01"
"650",2017-01-28,2017-01-28,5.085,1,"2017-01"
"651",2017-01-28,2017-01-28,4.025,1,"2017-01"
"652",2017-01-28,2017-01-28,4.04,1,"2017-01"
"653",2017-01-28,2017-01-28,4.3,1,"2017-01"
"654",2017-01-28,2017-01-28,4.525,1,"2017-01"
"655",NA,NA,NA,NA,NA
"656",NA,NA,NA,NA,NA
"657",2017-01-28,2017-01-28,18.14,3,"2017-01"
"658",2017-01-28,2017-01-28,21.285,3,"2017-01"
"659",2017-01-28,2017-01-28,14.21,2,"2017-01"
"660",2017-01-28,2017-01-28,9.885,1,"2017-01"
"661",2017-01-28,2017-01-28,9.865,1,"2017-01"
"662",2017-01-28,2017-01-28,8.26,1,"2017-01"
"663",2017-01-28,2017-01-28,7.235,1,"2017-01"
"664",2017-01-28,2017-01-28,7.27,1,"2017-01"
"665",2017-01-28,2017-01-28,7.28,1,"2017-01"
"666",2017-01-28,2017-01-28,7.055,1,"2017-01"
"667",NA,NA,NA,NA,NA
"668",2017-01-28,2017-01-28,14.53,3,"2017-01"
"669",2017-01-28,2017-01-28,15.54,1,"2017-01"
"670",2017-01-28,2017-01-28,12.26,3,"2017-01"
"671",2017-01-28,2017-01-28,10.12,1,"2017-01"
"672",2017-01-28,2017-01-28,10.135,2,"2017-01"
"673",2017-01-29,2017-01-29,7.775,1,"2017-01"
"674",2017-01-29,2017-01-29,7.485,1,"2017-01"
"675",2017-01-29,2017-01-29,5.21,1,"2017-01"
"676",2017-01-29,2017-01-29,4.425,1,"2017-01"
"677",2017-01-29,2017-01-29,4.605,1,"2017-01"
"678",2017-01-29,2017-01-29,4.795,1,"2017-01"
"679",2017-01-29,2017-01-29,5.14,1,"2017-01"
"680",NA,NA,NA,NA,NA
"681",2017-01-29,2017-01-29,23.15,3,"2017-01"
"682",2017-01-29,2017-01-29,22.92,1,"2017-01"
"683",2017-01-29,2017-01-29,25.28,1,"2017-01"
"684",2017-01-29,2017-01-29,17.66,3,"2017-01"
"685",2017-01-29,2017-01-29,11.56,1,"2017-01"
"686",2017-01-29,2017-01-29,12.355,1,"2017-01"
"687",2017-01-29,2017-01-29,8.87,1,"2017-01"
"688",2017-01-29,2017-01-29,8.22,1,"2017-01"
"689",2017-01-29,2017-01-29,7.285,1,"2017-01"
"690",2017-01-29,2017-01-29,7.15,1,"2017-01"
"691",2017-01-29,2017-01-29,7.66,1,"2017-01"
"692",2017-01-29,2017-01-29,13.6,3,"2017-01"
"693",2017-01-29,2017-01-29,17.12,3,"2017-01"
"694",2017-01-29,2017-01-29,19.34,3,"2017-01"
"695",2017-01-29,2017-01-29,10.83,1,"2017-01"
"696",2017-01-29,2017-01-29,12.575,1,"2017-01"
"697",2017-01-30,2017-01-30,11.375,3,"2017-01"
"698",2017-01-30,2017-01-30,8.88,1,"2017-01"
"699",2017-01-30,2017-01-30,7.605,1,"2017-01"
"700",2017-01-30,2017-01-30,5.645,1,"2017-01"
"701",2017-01-30,2017-01-30,5.655,1,"2017-01"
"702",2017-01-30,2017-01-30,5.65,1,"2017-01"
"703",2017-01-30,2017-01-30,5.875,1,"2017-01"
"704",NA,NA,NA,NA,NA
"705",NA,NA,NA,NA,NA
"706",2017-01-30,2017-01-30,20.78,3,"2017-01"
"707",2017-01-30,2017-01-30,23.36,1,"2017-01"
"708",2017-01-30,2017-01-30,25.06,1,"2017-01"
"709",2017-01-30,2017-01-30,24.39,1,"2017-01"
"710",NA,NA,NA,NA,NA
"711",2017-01-30,2017-01-30,10.73,1,"2017-01"
"712",2017-01-30,2017-01-30,9.94,1,"2017-01"
"713",2017-01-30,2017-01-30,8.795,1,"2017-01"
"714",2017-01-30,2017-01-30,8.12,1,"2017-01"
"715",2017-01-30,2017-01-30,8.82,1,"2017-01"
"716",2017-01-30,2017-01-30,10.55,3,"2017-01"
"717",2017-01-30,2017-01-30,14.96,1,"2017-01"
"718",2017-01-30,2017-01-30,14.91,1,"2017-01"
"719",2017-01-30,2017-01-30,25.69,1,"2017-01"
"720",2017-01-30,2017-01-30,11.99,1,"2017-01"
"721",2017-01-31,2017-01-31,12.84,1,"2017-01"
"722",2017-01-31,2017-01-31,10.91,2,"2017-01"
"723",2017-01-31,2017-01-31,10.015,1,"2017-01"
"724",2017-01-31,2017-01-31,8.02,1,"2017-01"
"725",2017-01-31,2017-01-31,6.78,1,"2017-01"
"726",2017-01-31,2017-01-31,6.42,1,"2017-01"
"727",2017-01-31,2017-01-31,6.28,1,"2017-01"
"728",2017-01-31,2017-01-31,6.18,1,"2017-01"
"729",NA,NA,NA,NA,NA
"730",2017-01-31,2017-01-31,19.565,3,"2017-01"
"731",2017-01-31,2017-01-31,22.23,1,"2017-01"
"732",2017-01-31,2017-01-31,24.72,1,"2017-01"
"733",2017-01-31,2017-01-31,25.74,1,"2017-01"
"734",2017-01-31,2017-01-31,25.245,1,"2017-01"
"735",2017-01-31,2017-01-31,14.4,1,"2017-01"
"736",2017-01-31,2017-01-31,11.18,1,"2017-01"
"737",2017-01-31,2017-01-31,9.93,1,"2017-01"
"738",2017-01-31,2017-01-31,9.5,1,"2017-01"
"739",2017-01-31,2017-01-31,9.52,1,"2017-01"
"740",NA,NA,NA,NA,NA
"741",NA,NA,NA,NA,NA
"742",NA,NA,NA,NA,NA
"743",NA,NA,NA,NA,NA
"744",2017-01-31,2017-01-31,17.88,3,"2017-01"
"745",2017-02-01,2017-02-01,11.99,1,"2017-02"
"746",2017-02-01,2017-02-01,13.215,1,"2017-02"
"747",2017-02-01,2017-02-01,10.075,1,"2017-02"
"748",2017-02-01,2017-02-01,10.095,1,"2017-02"
"749",2017-02-01,2017-02-01,8.415,1,"2017-02"
"750",2017-02-01,2017-02-01,7.685,1,"2017-02"
"751",2017-02-01,2017-02-01,7.785,1,"2017-02"
"752",2017-02-01,2017-02-01,7.14,1,"2017-02"
"753",NA,NA,NA,NA,NA
"754",NA,NA,NA,NA,NA
"755",2017-02-01,2017-02-01,21.105,3,"2017-02"
"756",2017-02-01,2017-02-01,24.145,1,"2017-02"
"757",2017-02-01,2017-02-01,26.33,1,"2017-02"
"758",2017-02-01,2017-02-01,26.305,1,"2017-02"
"759",2017-02-01,2017-02-01,23.585,3,"2017-02"
"760",NA,NA,NA,NA,NA
"761",2017-02-01,2017-02-01,10.56,1,"2017-02"
"762",2017-02-01,2017-02-01,9.34,1,"2017-02"
"763",2017-02-01,2017-02-01,8.625,1,"2017-02"
"764",2017-02-01,2017-02-01,8.565,1,"2017-02"
"765",2017-02-01,2017-02-01,8.585,1,"2017-02"
"766",2017-02-01,2017-02-01,9.11,1,"2017-02"
"767",2017-02-01,2017-02-01,14.04,3,"2017-02"
"768",2017-02-01,2017-02-01,14.25,1,"2017-02"
"769",2017-02-02,2017-02-02,16,3,"2017-02"
"770",2017-02-02,2017-02-02,10.805,1,"2017-02"
"771",2017-02-02,2017-02-02,13.315,1,"2017-02"
"772",2017-02-02,2017-02-02,11.585,3,"2017-02"
"773",2017-02-02,2017-02-02,9.485,1,"2017-02"
"774",2017-02-02,2017-02-02,9.07,1,"2017-02"
"775",2017-02-02,2017-02-02,8.69,1,"2017-02"
"776",2017-02-02,2017-02-02,7.88,1,"2017-02"
"777",2017-02-02,2017-02-02,6.785,1,"2017-02"
"778",2017-02-02,2017-02-02,10.5,1,"2017-02"
"779",2017-02-02,2017-02-02,17.47,3,"2017-02"
"780",2017-02-02,2017-02-02,22.875,3,"2017-02"
"781",2017-02-02,2017-02-02,25.065,1,"2017-02"
"782",2017-02-02,2017-02-02,26.12,1,"2017-02"
"783",2017-02-02,2017-02-02,26.04,1,"2017-02"
"784",2017-02-02,2017-02-02,22.56,1,"2017-02"
"785",2017-02-02,2017-02-02,16.2,1,"2017-02"
"786",2017-02-02,2017-02-02,9.71,1,"2017-02"
"787",2017-02-02,2017-02-02,9.45,1,"2017-02"
"788",2017-02-02,2017-02-02,9.28,1,"2017-02"
"789",2017-02-02,2017-02-02,9.08,1,"2017-02"
"790",2017-02-02,2017-02-02,9.22,1,"2017-02"
"791",2017-02-02,2017-02-02,9.24,1,"2017-02"
"792",2017-02-02,2017-02-02,11.72,1,"2017-02"
"793",2017-02-03,2017-02-03,15.075,1,"2017-02"
"794",2017-02-03,2017-02-03,16.18,1,"2017-02"
"795",2017-02-03,2017-02-03,12.37,1,"2017-02"
"796",2017-02-03,2017-02-03,13.62,1,"2017-02"
"797",2017-02-03,2017-02-03,15.025,2,"2017-02"
"798",2017-02-03,2017-02-03,9.7,1,"2017-02"
"799",2017-02-03,2017-02-03,9.595,1,"2017-02"
"800",2017-02-03,2017-02-03,9.215,1,"2017-02"
"801",2017-02-03,2017-02-03,9.24,1,"2017-02"
"802",2017-02-03,2017-02-03,9.575,1,"2017-02"
"803",2017-02-03,2017-02-03,14.45,3,"2017-02"
"804",NA,NA,NA,NA,NA
"805",2017-02-03,2017-02-03,25.3,1,"2017-02"
"806",2017-02-03,2017-02-03,27.03,1,"2017-02"
"807",2017-02-03,2017-02-03,27.45,1,"2017-02"
"808",2017-02-03,2017-02-03,27.2,1,"2017-02"
"809",2017-02-03,2017-02-03,20.825,3,"2017-02"
"810",2017-02-03,2017-02-03,20,1,"2017-02"
"811",2017-02-03,2017-02-03,15.17,1,"2017-02"
"812",2017-02-03,2017-02-03,13.7,1,"2017-02"
"813",2017-02-03,2017-02-03,12.83,1,"2017-02"
"814",2017-02-03,2017-02-03,12.385,1,"2017-02"
"815",2017-02-03,2017-02-03,12.39,1,"2017-02"
"816",NA,NA,NA,NA,NA
"817",2017-02-04,2017-02-04,16.35,1,"2017-02"
"818",2017-02-04,2017-02-04,16.315,1,"2017-02"
"819",2017-02-04,2017-02-04,17.23,1,"2017-02"
"820",2017-02-04,2017-02-04,15.545,1,"2017-02"
"821",2017-02-04,2017-02-04,15.525,1,"2017-02"
"822",2017-02-04,2017-02-04,16.615,1,"2017-02"
"823",2017-02-04,2017-02-04,16.76,1,"2017-02"
"824",2017-02-04,2017-02-04,11.67,1,"2017-02"
"825",2017-02-04,2017-02-04,10.355,1,"2017-02"
"826",2017-02-04,2017-02-04,10.035,1,"2017-02"
"827",2017-02-04,2017-02-04,10.9,1,"2017-02"
"828",2017-02-04,2017-02-04,14.79,1,"2017-02"
"829",2017-02-04,2017-02-04,14.71,1,"2017-02"
"830",2017-02-04,2017-02-04,21.62,3,"2017-02"
"831",2017-02-04,2017-02-04,27.76,1,"2017-02"
"832",2017-02-04,2017-02-04,15.34,1,"2017-02"
"833",2017-02-04,2017-02-04,14.015,1,"2017-02"
"834",2017-02-04,2017-02-04,16.835,1,"2017-02"
"835",2017-02-04,2017-02-04,13.59,1,"2017-02"
"836",2017-02-04,2017-02-04,11.315,1,"2017-02"
"837",2017-02-04,2017-02-04,10.565,1,"2017-02"
"838",2017-02-04,2017-02-04,8.775,1,"2017-02"
"839",2017-02-04,2017-02-04,8.52,1,"2017-02"
"840",2017-02-04,2017-02-04,7.42,1,"2017-02"
"841",2017-02-05,2017-02-05,7.305,1,"2017-02"
"842",2017-02-05,2017-02-05,7.84,1,"2017-02"
"843",2017-02-05,2017-02-05,7.905,1,"2017-02"
"844",2017-02-05,2017-02-05,9.58,3,"2017-02"
"845",2017-02-05,2017-02-05,8.555,1,"2017-02"
"846",2017-02-05,2017-02-05,10.005,1,"2017-02"
"847",2017-02-05,2017-02-05,11.2,1,"2017-02"
"848",2017-02-05,2017-02-05,12.475,1,"2017-02"
"849",2017-02-05,2017-02-05,8.44,1,"2017-02"
"850",2017-02-05,2017-02-05,7.605,1,"2017-02"
"851",2017-02-05,2017-02-05,7.395,1,"2017-02"
"852",2017-02-05,2017-02-05,7.44,1,"2017-02"
"853",NA,NA,NA,NA,NA
"854",2017-02-05,2017-02-05,16.615,2,"2017-02"
"855",2017-02-05,2017-02-05,28.375,1,"2017-02"
"856",2017-02-05,2017-02-05,28.48,1,"2017-02"
"857",2017-02-05,2017-02-05,12.615,1,"2017-02"
"858",2017-02-05,2017-02-05,13.445,3,"2017-02"
"859",2017-02-05,2017-02-05,13.76,1,"2017-02"
"860",2017-02-05,2017-02-05,10.44,3,"2017-02"
"861",2017-02-05,2017-02-05,9.52,1,"2017-02"
"862",2017-02-05,2017-02-05,8.16,1,"2017-02"
"863",2017-02-05,2017-02-05,6.955,1,"2017-02"
"864",2017-02-05,2017-02-05,6.61,1,"2017-02"
"865",2017-02-06,2017-02-06,5.895,1,"2017-02"
"866",2017-02-06,2017-02-06,6.78,1,"2017-02"
"867",NA,NA,NA,NA,NA
"868",2017-02-06,2017-02-06,15.65,3,"2017-02"
"869",2017-02-06,2017-02-06,25.4,1,"2017-02"
"870",2017-02-06,2017-02-06,26.085,1,"2017-02"
"871",2017-02-06,2017-02-06,16.78,2,"2017-02"
"872",2017-02-06,2017-02-06,14.26,1,"2017-02"
"873",2017-02-06,2017-02-06,13.83,1,"2017-02"
"874",2017-02-06,2017-02-06,15.06,3,"2017-02"
"875",2017-02-06,2017-02-06,16.585,1,"2017-02"
"876",2017-02-06,2017-02-06,17.025,1,"2017-02"
"877",2017-02-06,2017-02-06,18.33,1,"2017-02"
"878",2017-02-06,2017-02-06,22.87,1,"2017-02"
"879",2017-02-06,2017-02-06,23.35,1,"2017-02"
"880",2017-02-06,2017-02-06,25.585,1,"2017-02"
"881",2017-02-06,2017-02-06,27.965,3,"2017-02"
"882",NA,NA,NA,NA,NA
"883",2017-02-06,2017-02-06,18.79,1,"2017-02"
"884",2017-02-06,2017-02-06,19.035,3,"2017-02"
"885",2017-02-06,2017-02-06,12.715,1,"2017-02"
"886",2017-02-06,2017-02-06,12.59,1,"2017-02"
"887",2017-02-06,2017-02-06,10.42,1,"2017-02"
"888",2017-02-06,2017-02-06,7.62,1,"2017-02"
"889",2017-02-07,2017-02-07,7.54,1,"2017-02"
"890",2017-02-07,2017-02-07,7.385,1,"2017-02"
"891",2017-02-07,2017-02-07,7.32,1,"2017-02"
"892",NA,NA,NA,NA,NA
"893",2017-02-07,2017-02-07,14.72,3,"2017-02"
"894",2017-02-07,2017-02-07,24.76,1,"2017-02"
"895",2017-02-07,2017-02-07,25.415,1,"2017-02"
"896",2017-02-07,2017-02-07,14.11,3,"2017-02"
"897",2017-02-07,2017-02-07,13.53,1,"2017-02"
"898",2017-02-07,2017-02-07,14.83,1,"2017-02"
"899",2017-02-07,2017-02-07,16.16,1,"2017-02"
"900",2017-02-07,2017-02-07,16.24,1,"2017-02"
"901",2017-02-07,2017-02-07,16.375,1,"2017-02"
"902",2017-02-07,2017-02-07,17.235,1,"2017-02"
"903",NA,NA,NA,NA,NA
"904",2017-02-07,2017-02-07,28.69,1,"2017-02"
"905",2017-02-07,2017-02-07,28.045,1,"2017-02"
"906",2017-02-07,2017-02-07,29.15,1,"2017-02"
"907",2017-02-07,2017-02-07,29.08,1,"2017-02"
"908",2017-02-07,2017-02-07,18.635,1,"2017-02"
"909",2017-02-07,2017-02-07,17.975,1,"2017-02"
"910",2017-02-07,2017-02-07,13.77,1,"2017-02"
"911",2017-02-07,2017-02-07,12.36,1,"2017-02"
"912",2017-02-07,2017-02-07,8.41,1,"2017-02"
"913",2017-02-08,2017-02-08,7.495,1,"2017-02"
"914",2017-02-08,2017-02-08,7.285,1,"2017-02"
"915",2017-02-08,2017-02-08,7.15,1,"2017-02"
"916",2017-02-08,2017-02-08,7.8,1,"2017-02"
"917",2017-02-08,2017-02-08,8.69,1,"2017-02"
"918",2017-02-08,2017-02-08,14.03,3,"2017-02"
"919",2017-02-08,2017-02-08,16.98,1,"2017-02"
"920",2017-02-08,2017-02-08,11.235,2,"2017-02"
"921",2017-02-08,2017-02-08,8.08,1,"2017-02"
"922",2017-02-08,2017-02-08,8.46,1,"2017-02"
"923",2017-02-08,2017-02-08,9.095,1,"2017-02"
"924",2017-02-08,2017-02-08,7.905,1,"2017-02"
"925",2017-02-08,2017-02-08,6.83,1,"2017-02"
"926",2017-02-08,2017-02-08,6.045,1,"2017-02"
"927",2017-02-08,2017-02-08,5.37,1,"2017-02"
"928",2017-02-08,2017-02-08,7.835,3,"2017-02"
"929",2017-02-08,2017-02-08,19.295,3,"2017-02"
"930",2017-02-08,2017-02-08,28.14,1,"2017-02"
"931",2017-02-08,2017-02-08,29.985,1,"2017-02"
"932",2017-02-08,2017-02-08,28.68,1,"2017-02"
"933",2017-02-08,2017-02-08,16.35,3,"2017-02"
"934",2017-02-08,2017-02-08,13.795,3,"2017-02"
"935",2017-02-08,2017-02-08,8.165,1,"2017-02"
"936",2017-02-08,2017-02-08,5.255,1,"2017-02"
"937",2017-02-09,2017-02-09,3.865,1,"2017-02"
"938",2017-02-09,2017-02-09,3.58,1,"2017-02"
"939",2017-02-09,2017-02-09,3.705,1,"2017-02"
"940",2017-02-09,2017-02-09,3.8,1,"2017-02"
"941",NA,NA,NA,NA,NA
"942",NA,NA,NA,NA,NA
"943",2017-02-09,2017-02-09,18.07,3,"2017-02"
"944",2017-02-09,2017-02-09,24.04,1,"2017-02"
"945",2017-02-09,2017-02-09,25.64,1,"2017-02"
"946",2017-02-09,2017-02-09,16.98,3,"2017-02"
"947",2017-02-09,2017-02-09,11.3,1,"2017-02"
"948",2017-02-09,2017-02-09,11.15,1,"2017-02"
"949",2017-02-09,2017-02-09,6.865,1,"2017-02"
"950",2017-02-09,2017-02-09,7.01,1,"2017-02"
"951",2017-02-09,2017-02-09,5.9,1,"2017-02"
"952",2017-02-09,2017-02-09,5.73,1,"2017-02"
"953",NA,NA,NA,NA,NA
"954",NA,NA,NA,NA,NA
"955",2017-02-09,2017-02-09,29.13,1,"2017-02"
"956",2017-02-09,2017-02-09,29.505,1,"2017-02"
"957",2017-02-09,2017-02-09,20.715,3,"2017-02"
"958",2017-02-09,2017-02-09,19.44,1,"2017-02"
"959",2017-02-09,2017-02-09,19.025,2,"2017-02"
